campaign_id,campaign_name,platform,industry,country,date,impressions,clicks,spend_usd,conversions,revenue,roas,ctr,cpc,cpa
Search_Edtech,Search - Edtech,TikTok Ads,EdTech,Canada,2024-04-14,,,,59,2846.94,0.7,0.0328,1.27,69.42
Shopping_Saas,Shopping - Saas,TikTok Ads,SaaS,USA,2024-03-08,44405.0,1953.0,2988.09,22,6030.56,2.02,0.044,1.53,135.82
Display_Saas,Display - Saas,TikTok Ads,SaaS,Australia,2024-05-01,140440.0,11825.0,8041.0,748,31071.69,3.86,0.0842,0.68,10.75
Display_Healthcare,Display - Healthcare,TikTok Ads,Healthcare,USA,2024-06-27,112392.0,4934.0,8091.76,363,91221.43,11.27,0.0439,1.64,22.29
Shopping_Healthcare,Shopping - Healthcare,TikTok Ads,Healthcare,Australia,2024-04-17,125654.0,8318.0,4824.44,566,117035.13,24.26,0.0662,0.58,8.52
Search_Saas,Search - Saas,TikTok Ads,SaaS,Australia,2024-04-06,108247.0,6971.0,4112.89,517,139391.79,33.89,0.0644,0.59,7.96
Search_Healthcare,Search - Healthcare,TikTok Ads,Healthcare,India,2024-08-03,40709.0,1314.0,919.8,90,16081.05,17.48,0.0323,0.7,10.22
Video_Fintech,Video - Fintech,TikTok Ads,Fintech,USA,2024-09-24,130865.0,9461.0,14002.28,221,46411.13,3.31,0.0723,1.48,63.36
Shopping_Saas,Shopping - Saas,TikTok Ads,SaaS,India,2024-06-15,147355.0,7485.0,6811.35,81,14520.06,2.13,0.0508,0.91,84.09
Display_Saas,Display - Saas,TikTok Ads,SaaS,UK,2024-01-25,42706.0,2084.0,3313.56,35,4766.32,1.44,0.0488,1.59,94.67
Search_Saas,Search - Saas,TikTok Ads,SaaS,UAE,2024-02-27,7637.0,415.0,639.1,10,1137.83,1.78,0.0544,1.54,63.91
Video_Healthcare,Video - Healthcare,TikTok Ads,Healthcare,USA,2024-04-01,115310.0,3205.0,3333.2,134,14521.43,4.36,0.0278,1.04,24.87
Search_E-Commerce,Search - E-Commerce,TikTok Ads,E-commerce,Canada,2024-09-14,198085.0,14460.0,11857.2,1133,295028.26,24.88,0.073,0.82,10.47
Video_Edtech,Video - Edtech,TikTok Ads,EdTech,UK,2024-06-15,101176.0,6505.0,6244.8,459,44008.34,7.05,0.0643,0.96,13.61
Video_Saas,Video - Saas,TikTok Ads,SaaS,UAE,2024-08-07,41307.0,1367.0,779.19,92,6211.99,7.97,0.0331,0.57,8.47
Search_Healthcare,Search - Healthcare,TikTok Ads,Healthcare,India,2024-10-17,47462.0,1803.0,955.59,98,29213.28,30.57,0.038,0.53,9.75
Display_Edtech,Display - Edtech,TikTok Ads,EdTech,Germany,2024-06-19,99202.0,6428.0,9899.12,165,34456.26,3.48,0.0648,1.54,59.99
Shopping_E-Commerce,Shopping - E-Commerce,TikTok Ads,E-commerce,UAE,2024-07-17,177517.0,13917.0,12664.47,671,36680.47,2.9,0.0784,0.91,18.87
Search_Edtech,Search - Edtech,TikTok Ads,EdTech,Germany,2024-12-30,196349.0,8325.0,5744.25,398,42464.91,7.39,0.0424,0.69,14.43
Search_Saas,Search - Saas,TikTok Ads,SaaS,UAE,2024-10-31,174898.0,13029.0,16416.54,822,162206.84,9.88,0.0745,1.26,19.97
Shopping_Fintech,Shopping - Fintech,TikTok Ads,Fintech,USA,2024-08-30,133949.0,7219.0,10972.88,73,21583.28,1.97,0.0539,1.52,150.31
Display_Fintech,Display - Fintech,TikTok Ads,Fintech,Australia,2024-09-15,105400.0,7704.0,8551.44,442,49251.38,5.76,0.0731,1.11,19.35
Video_Saas,Video - Saas,TikTok Ads,SaaS,Canada,2024-09-11,122116.0,5507.0,5396.86,110,3555.98,0.66,0.0451,0.98,49.06
Video_Fintech,Video - Fintech,TikTok Ads,Fintech,Australia,2024-05-09,41839.0,2991.0,2961.09,45,9665.89,3.26,0.0715,0.99,65.8
Shopping_Healthcare,Shopping - Healthcare,TikTok Ads,Healthcare,Canada,2024-08-16,41113.0,2347.0,2253.12,33,2659.26,1.18,0.0571,0.96,68.28
Display_Saas,Display - Saas,TikTok Ads,SaaS,Germany,2024-04-21,27936.0,1402.0,1850.64,99,26865.9,14.52,0.0502,1.32,18.69
Display_Saas,Display - Saas,TikTok Ads,SaaS,UK,2024-02-27,133303.0,4225.0,6464.25,139,8508.68,1.32,0.0317,1.53,46.51
Search_E-Commerce,Search - E-Commerce,TikTok Ads,E-commerce,Australia,2024-08-11,164599.0,11209.0,4595.69,653,133415.01,29.03,0.0681,0.41,7.04
Video_Fintech,Video - Fintech,TikTok Ads,Fintech,India,2024-04-18,188844.0,12860.0,12602.8,892,133607.64,10.6,0.0681,0.98,14.13
Search_E-Commerce,Search - E-Commerce,TikTok Ads,E-commerce,Canada,2024-09-10,90468.0,5753.0,4602.4,141,12042.73,2.62,0.0636,0.8,32.64
Shopping_Saas,Shopping - Saas,TikTok Ads,SaaS,Germany,2024-03-26,93478.0,5786.0,2430.12,272,27905.19,11.48,0.0619,0.42,8.93
Video_Saas,Video - Saas,TikTok Ads,SaaS,Canada,2024-12-23,,,,74,14659.06,17.19,0.0768,0.5,11.53
Display_E-Commerce,Display - E-Commerce,TikTok Ads,E-commerce,Australia,2024-10-06,93074.0,4225.0,6506.5,300,11467.08,1.76,0.0454,1.54,21.69
Display_E-Commerce,Display - E-Commerce,TikTok Ads,E-commerce,India,2024-07-21,21956.0,1611.0,2271.51,79,9545.28,4.2,0.0734,1.41,28.75
Video_Fintech,Video - Fintech,TikTok Ads,Fintech,Australia,2024-07-16,147658.0,6939.0,5967.54,282,39581.75,6.63,0.047,0.86,21.16
Search_Saas,Search - Saas,TikTok Ads,SaaS,USA,2024-06-26,7889.0,416.0,416.0,16,2147.95,5.16,0.0528,1.0,26.0
Display_Saas,Display - Saas,TikTok Ads,SaaS,UK,2024-05-07,145497.0,4743.0,1660.05,313,81349.35,49.0,0.0326,0.35,5.3
Display_Healthcare,Display - Healthcare,TikTok Ads,Healthcare,UK,2024-07-19,115304.0,3551.0,5539.56,232,22178.1,4.0,0.0308,1.56,23.88
Shopping_Fintech,Shopping - Fintech,TikTok Ads,Fintech,UAE,2024-09-24,132571.0,9147.0,9329.94,502,55471.3,5.95,0.069,1.02,18.59
Search_Healthcare,Search - Healthcare,TikTok Ads,Healthcare,Australia,2024-04-18,41558.0,1757.0,2125.97,72,18414.15,8.66,0.0423,1.21,29.53
Search_E-Commerce,Search - E-Commerce,TikTok Ads,E-commerce,Canada,2024-05-26,143518.0,10491.0,8917.35,313,46285.52,5.19,0.0731,0.85,28.49
Video_Saas,Video - Saas,TikTok Ads,SaaS,UK,2024-08-09,122408.0,6671.0,7805.07,293,67215.82,8.61,0.0545,1.17,26.64
Search_E-Commerce,Search - E-Commerce,TikTok Ads,E-commerce,UAE,2024-07-04,162826.0,7815.0,12816.6,120,13520.75,1.05,0.048,1.64,106.81
Search_Fintech,Search - Fintech,TikTok Ads,Fintech,Germany,2024-12-30,61921.0,3814.0,1182.34,50,8842.35,7.48,0.0616,0.31,23.65
Search_E-Commerce,Search - E-Commerce,TikTok Ads,E-commerce,India,2024-01-25,46420.0,1880.0,3572.0,113,5769.59,1.62,0.0405,1.9,31.61
Search_Saas,Search - Saas,TikTok Ads,SaaS,Germany,2024-06-26,131244.0,5604.0,2129.52,229,65541.49,30.78,0.0427,0.38,9.3
Video_Healthcare,Video - Healthcare,TikTok Ads,Healthcare,Canada,2024-10-11,54752.0,2814.0,2420.04,137,13580.22,5.61,0.0514,0.86,17.66
Display_Edtech,Display - Edtech,TikTok Ads,EdTech,USA,2024-11-28,34669.0,1965.0,3163.65,74,12153.4,3.84,0.0567,1.61,42.75
Video_Healthcare,Video - Healthcare,TikTok Ads,Healthcare,UAE,2024-05-30,109733.0,6616.0,6020.56,516,53965.61,8.96,0.0603,0.91,11.67
Display_Saas,Display - Saas,TikTok Ads,SaaS,USA,2024-09-16,67502.0,5859.0,2812.32,395,42271.31,15.03,0.0868,0.48,7.12
Video_Fintech,Video - Fintech,TikTok Ads,Fintech,Germany,2024-04-06,118135.0,8151.0,5624.19,428,64189.34,11.41,0.069,0.69,13.14
Search_Fintech,Search - Fintech,TikTok Ads,Fintech,UK,2024-06-25,20185.0,878.0,535.58,27,7476.28,13.96,0.0435,0.61,19.84
Video_E-Commerce,Video - E-Commerce,TikTok Ads,E-commerce,Australia,2024-11-29,50802.0,3617.0,1519.14,279,22644.29,14.91,0.0712,0.42,5.44
Video_Saas,Video - Saas,TikTok Ads,SaaS,UAE,2024-02-23,56672.0,2397.0,1150.56,138,33165.74,28.83,0.0423,0.48,8.34
Video_E-Commerce,Video - E-Commerce,TikTok Ads,E-commerce,USA,2024-08-22,9722.0,455.0,550.55,29,3533.89,6.42,0.0469,1.21,18.98
Video_Fintech,Video - Fintech,TikTok Ads,Fintech,Germany,2024-03-12,109205.0,4499.0,3779.16,49,13660.38,3.61,0.0412,0.84,77.13
Video_Healthcare,Video - Healthcare,TikTok Ads,Healthcare,UAE,2024-05-17,116301.0,4198.0,6087.1,212,37780.9,6.21,0.0361,1.45,28.71
Shopping_E-Commerce,Shopping - E-Commerce,TikTok Ads,E-commerce,Canada,2024-12-14,183775.0,7093.0,7093.0,373,88634.0,12.5,0.0386,1.0,19.02
Search_Healthcare,Search - Healthcare,TikTok Ads,Healthcare,Germany,2024-03-19,169512.0,9475.0,13359.75,203,26995.02,2.02,0.0559,1.41,65.81
Shopping_Healthcare,Shopping - Healthcare,TikTok Ads,Healthcare,Germany,2024-11-19,47623.0,1695.0,3135.75,36,9884.86,3.15,0.0356,1.85,87.1
Display_Saas,Display - Saas,TikTok Ads,SaaS,Germany,2024-01-21,92273.0,6237.0,8794.17,291,72065.02,8.19,0.0676,1.41,30.22
Display_E-Commerce,Display - E-Commerce,TikTok Ads,E-commerce,UK,2024-03-25,85522.0,3378.0,1182.3,167,30312.31,25.64,0.0395,0.35,7.08
Video_E-Commerce,Video - E-Commerce,TikTok Ads,E-commerce,Canada,2024-11-02,92985.0,8024.0,6820.4,520,150774.99,22.11,0.0863,0.85,13.12
Search_E-Commerce,Search - E-Commerce,TikTok Ads,E-commerce,Canada,2024-12-06,25951.0,809.0,388.32,61,10397.04,26.77,0.0312,0.48,6.37
Search_Saas,Search - Saas,TikTok Ads,SaaS,UAE,2024-02-27,,,,645,54701.33,7.93,0.0704,0.5,10.69
Shopping_Saas,Shopping - Saas,TikTok Ads,SaaS,Canada,2024-07-02,97254.0,3374.0,5567.1,63,17255.15,3.1,0.0347,1.65,88.37
Shopping_Edtech,Shopping - Edtech,TikTok Ads,EdTech,Australia,2024-04-17,100028.0,7402.0,5403.46,100,7280.48,1.35,0.074,0.73,54.03
Search_Edtech,Search - Edtech,TikTok Ads,EdTech,India,2024-07-31,29741.0,1287.0,1583.01,55,6012.36,3.8,0.0433,1.23,28.78
Shopping_Fintech,Shopping - Fintech,TikTok Ads,Fintech,Canada,2024-08-15,13562.0,790.0,932.2,40,7014.55,7.52,0.0583,1.18,23.3
Display_Fintech,Display - Fintech,TikTok Ads,Fintech,UAE,2024-11-04,46190.0,3030.0,1272.6,183,38945.83,30.6,0.0656,0.42,6.95
Shopping_E-Commerce,Shopping - E-Commerce,TikTok Ads,E-commerce,UAE,2024-06-03,62600.0,3142.0,2230.82,245,17495.08,7.84,0.0502,0.71,9.11
Video_Edtech,Video - Edtech,TikTok Ads,EdTech,India,2024-04-28,110940.0,6512.0,9181.92,108,14612.87,1.59,0.0587,1.41,85.02
Video_Edtech,Video - Edtech,TikTok Ads,EdTech,UAE,2024-08-27,149526.0,4321.0,3370.38,120,25118.55,7.45,0.0289,0.78,28.09
Display_Healthcare,Display - Healthcare,TikTok Ads,Healthcare,India,2024-10-17,81394.0,5192.0,4880.48,253,41499.01,8.5,0.0638,0.94,19.29
Search_Edtech,Search - Edtech,TikTok Ads,EdTech,UAE,2024-06-13,139511.0,8384.0,11318.4,209,26357.3,2.33,0.0601,1.35,54.16
Video_Fintech,Video - Fintech,TikTok Ads,Fintech,India,2024-01-30,48147.0,3562.0,1496.04,163,41382.29,27.66,0.074,0.42,9.18
Shopping_Saas,Shopping - Saas,TikTok Ads,SaaS,Germany,2024-11-13,113886.0,4965.0,6653.1,141,24007.44,3.61,0.0436,1.34,47.19
Shopping_Saas,Shopping - Saas,TikTok Ads,SaaS,UAE,2024-11-01,139607.0,10289.0,9362.99,580,94107.07,10.05,0.0737,0.91,16.14
Search_Edtech,Search - Edtech,TikTok Ads,EdTech,Australia,2024-11-21,181833.0,10018.0,4808.64,686,153650.81,31.95,0.0551,0.48,7.01
Video_Saas,Video - Saas,TikTok Ads,SaaS,UAE,2024-01-27,196889.0,9568.0,8898.24,137,34964.66,3.93,0.0486,0.93,64.95
Display_Edtech,Display - Edtech,TikTok Ads,EdTech,UK,2024-02-11,77467.0,3300.0,3333.0,180,42781.66,12.84,0.0426,1.01,18.52
Shopping_Saas,Shopping - Saas,TikTok Ads,SaaS,Canada,2024-07-14,62888.0,3307.0,2017.27,55,12898.32,6.39,0.0526,0.61,36.68
Search_Edtech,Search - Edtech,TikTok Ads,EdTech,Australia,2024-02-18,173050.0,8565.0,5909.85,414,118511.79,20.05,0.0495,0.69,14.28
Video_E-Commerce,Video - E-Commerce,TikTok Ads,E-commerce,Canada,2024-09-04,178269.0,8646.0,5446.98,93,10627.54,1.95,0.0485,0.63,58.57
Video_Healthcare,Video - Healthcare,TikTok Ads,Healthcare,Australia,2024-02-01,184504.0,15479.0,12383.2,538,112251.74,9.06,0.0839,0.8,23.02
Shopping_Healthcare,Shopping - Healthcare,TikTok Ads,Healthcare,India,2024-10-19,119515.0,6824.0,5868.64,89,25992.88,4.43,0.0571,0.86,65.94
Shopping_Fintech,Shopping - Fintech,TikTok Ads,Fintech,USA,2024-09-21,170201.0,7931.0,8327.55,182,10360.55,1.24,0.0466,1.05,45.76
Search_Saas,Search - Saas,TikTok Ads,SaaS,USA,2024-04-11,136940.0,4683.0,3231.27,137,12153.39,3.76,0.0342,0.69,23.59
Shopping_E-Commerce,Shopping - E-Commerce,TikTok Ads,E-commerce,Canada,2024-03-15,120016.0,3336.0,4436.88,43,5864.19,1.32,0.0278,1.33,103.18
Shopping_E-Commerce,Shopping - E-Commerce,TikTok Ads,E-commerce,Australia,2024-09-24,138780.0,4135.0,3514.75,86,7373.66,2.1,0.0298,0.85,40.87
Display_Saas,Display - Saas,TikTok Ads,SaaS,Australia,2024-03-01,61232.0,2951.0,2213.25,51,15061.62,6.81,0.0482,0.75,43.4
Display_Saas,Display - Saas,TikTok Ads,SaaS,USA,2024-10-06,122286.0,7642.0,11233.74,201,60002.91,5.34,0.0625,1.47,55.89
Shopping_Healthcare,Shopping - Healthcare,TikTok Ads,Healthcare,UK,2024-03-06,60114.0,4917.0,6637.95,279,15410.94,2.32,0.0818,1.35,23.79
Search_E-Commerce,Search - E-Commerce,TikTok Ads,E-commerce,UK,2024-02-05,168322.0,4965.0,4518.15,228,49052.14,10.86,0.0295,0.91,19.82
Shopping_Saas,Shopping - Saas,TikTok Ads,SaaS,UAE,2024-03-03,191443.0,6872.0,11476.24,422,108198.8,9.43,0.0359,1.67,27.19
Search_Saas,Search - Saas,TikTok Ads,SaaS,Australia,2024-12-30,61950.0,4076.0,1222.8,97,26763.8,21.89,0.0658,0.3,12.61
Shopping_Fintech,Shopping - Fintech,TikTok Ads,Fintech,UAE,2024-01-31,127790.0,7015.0,8628.45,422,90118.48,10.44,0.0549,1.23,20.45
Search_Healthcare,Search - Healthcare,TikTok Ads,Healthcare,Germany,2024-01-09,96310.0,6905.0,8838.4,247,8632.99,0.98,0.0717,1.28,35.78
Display_Fintech,Display - Fintech,TikTok Ads,Fintech,Australia,2024-02-16,141447.0,9873.0,13723.47,588,86774.51,6.32,0.0698,1.39,23.34
Display_Edtech,Display - Edtech,TikTok Ads,EdTech,India,2024-08-30,122174.0,6499.0,5719.12,413,58791.38,10.28,0.0532,0.88,13.85
Search_Edtech,Search - Edtech,TikTok Ads,EdTech,UAE,2024-12-14,148949.0,12332.0,12455.32,546,95805.85,7.69,0.0828,1.01,22.81
Shopping_Saas,Shopping - Saas,TikTok Ads,SaaS,Germany,2024-09-01,131206.0,8279.0,12666.87,553,61485.88,4.85,0.0631,1.53,22.91
Search_Healthcare,Search - Healthcare,TikTok Ads,Healthcare,UAE,2024-07-06,70195.0,4239.0,6019.38,234,38776.78,6.44,0.0604,1.42,25.72
Video_Edtech,Video - Edtech,TikTok Ads,EdTech,Canada,2024-12-22,112938.0,3263.0,1272.57,80,22895.07,17.99,0.0289,0.39,15.91
Display_E-Commerce,Display - E-Commerce,TikTok Ads,E-commerce,Canada,2024-07-14,113621.0,10112.0,10010.88,472,84899.73,8.48,0.089,0.99,21.21
Display_Saas,Display - Saas,TikTok Ads,SaaS,USA,2024-09-01,106069.0,3139.0,1569.5,78,6648.74,4.24,0.0296,0.5,20.12
Shopping_Edtech,Shopping - Edtech,TikTok Ads,EdTech,India,2024-11-11,184969.0,15407.0,20645.38,352,52669.94,2.55,0.0833,1.34,58.65
Search_Fintech,Search - Fintech,TikTok Ads,Fintech,Canada,2024-04-18,6067.0,201.0,126.63,12,2449.28,19.34,0.0332,0.63,10.55
Shopping_Edtech,Shopping - Edtech,TikTok Ads,EdTech,UAE,2024-10-23,16094.0,535.0,968.35,8,469.8,0.49,0.0333,1.81,121.04
Search_Healthcare,Search - Healthcare,TikTok Ads,Healthcare,Canada,2024-12-12,163984.0,12971.0,21791.28,962,170813.74,7.84,0.0791,1.68,22.65
Video_E-Commerce,Video - E-Commerce,TikTok Ads,E-commerce,USA,2024-12-29,,,,12,2301.99,3.66,0.031,1.72,52.46
Search_Saas,Search - Saas,TikTok Ads,SaaS,USA,2024-12-16,56782.0,3264.0,2611.2,154,15749.58,6.03,0.0575,0.8,16.96
Video_Saas,Video - Saas,TikTok Ads,SaaS,UK,2024-08-13,191894.0,7138.0,5496.26,380,85112.1,15.49,0.0372,0.77,14.46
Search_E-Commerce,Search - E-Commerce,TikTok Ads,E-commerce,UK,2024-04-14,88115.0,5383.0,3660.44,121,28357.39,7.75,0.0611,0.68,30.25
Video_Saas,Video - Saas,TikTok Ads,SaaS,India,2024-02-24,68176.0,2679.0,3321.96,173,19288.91,5.81,0.0393,1.24,19.2
Display_Healthcare,Display - Healthcare,TikTok Ads,Healthcare,Australia,2024-04-20,111399.0,4155.0,5069.1,176,18559.1,3.66,0.0373,1.22,28.8
Search_Saas,Search - Saas,TikTok Ads,SaaS,UK,2024-12-03,156601.0,8628.0,2674.68,362,23745.71,8.88,0.0551,0.31,7.39
Shopping_Saas,Shopping - Saas,TikTok Ads,SaaS,Canada,2024-12-08,25860.0,1569.0,1694.52,79,13162.62,7.77,0.0607,1.08,21.45
Video_Saas,Video - Saas,TikTok Ads,SaaS,USA,2024-11-27,,,,469,125930.93,22.53,0.0738,0.82,11.92
Shopping_Edtech,Shopping - Edtech,TikTok Ads,EdTech,UK,2024-01-24,79967.0,2327.0,2443.35,43,11334.87,4.64,0.0291,1.05,56.82
Search_Saas,Search - Saas,TikTok Ads,SaaS,Canada,2024-09-27,40886.0,1782.0,980.1,132,28189.38,28.76,0.0436,0.55,7.42
Shopping_Saas,Shopping - Saas,TikTok Ads,SaaS,India,2024-03-30,37646.0,1874.0,2061.4,144,16795.87,8.15,0.0498,1.1,14.32
Video_Fintech,Video - Fintech,TikTok Ads,Fintech,India,2024-05-28,150250.0,7196.0,4821.32,534,36153.63,7.5,0.0479,0.67,9.03
Display_E-Commerce,Display - E-Commerce,TikTok Ads,E-commerce,India,2024-10-27,72963.0,5618.0,2696.64,412,16464.01,6.11,0.077,0.48,6.55
Display_Saas,Display - Saas,TikTok Ads,SaaS,UK,2024-11-25,82661.0,4769.0,6342.77,271,79985.87,12.61,0.0577,1.33,23.41
Shopping_Fintech,Shopping - Fintech,TikTok Ads,Fintech,USA,2024-12-18,169238.0,6583.0,3488.99,507,146453.92,41.98,0.0389,0.53,6.88
Search_Healthcare,Search - Healthcare,TikTok Ads,Healthcare,Germany,2024-08-21,47278.0,2803.0,4737.07,201,39448.18,8.33,0.0593,1.69,23.57
Search_Saas,Search - Saas,TikTok Ads,SaaS,Germany,2024-12-17,109222.0,7306.0,7963.54,124,12349.14,1.55,0.0669,1.09,64.22
Search_Saas,Search - Saas,TikTok Ads,SaaS,UK,2024-04-04,45382.0,2246.0,3571.14,46,2662.9,0.75,0.0495,1.59,77.63
Search_Edtech,Search - Edtech,TikTok Ads,EdTech,India,2024-12-05,,,,37,10377.15,4.26,0.0289,1.18,65.86
Display_Saas,Display - Saas,TikTok Ads,SaaS,USA,2024-01-01,103026.0,9066.0,12964.38,278,46631.0,3.6,0.088,1.43,46.63
Display_Healthcare,Display - Healthcare,TikTok Ads,Healthcare,UK,2024-07-06,89224.0,5255.0,10457.45,336,94667.83,9.05,0.0589,1.99,31.12
Search_Saas,Search - Saas,TikTok Ads,SaaS,India,2024-12-24,,,,314,81199.4,10.75,0.0628,1.17,24.06
Shopping_Saas,Shopping - Saas,TikTok Ads,SaaS,Australia,2024-01-16,55701.0,4138.0,1406.92,229,20016.59,14.23,0.0743,0.34,6.14
Search_Saas,Search - Saas,TikTok Ads,SaaS,UK,2024-04-04,199291.0,16660.0,19325.6,1016,207611.26,10.74,0.0836,1.16,19.02
Shopping_Edtech,Shopping - Edtech,TikTok Ads,EdTech,UK,2024-09-18,116800.0,8351.0,5845.7,493,80828.76,13.83,0.0715,0.7,11.86
Display_Healthcare,Display - Healthcare,TikTok Ads,Healthcare,Australia,2024-03-07,186782.0,14270.0,15411.6,931,224929.42,14.59,0.0764,1.08,16.55
Video_Healthcare,Video - Healthcare,TikTok Ads,Healthcare,UAE,2024-12-06,23883.0,1332.0,2077.92,66,10903.46,5.25,0.0558,1.56,31.48
Display_Edtech,Display - Edtech,TikTok Ads,EdTech,Australia,2024-09-25,154712.0,10288.0,11111.04,439,80440.02,7.24,0.0665,1.08,25.31
Video_Edtech,Video - Edtech,TikTok Ads,EdTech,Germany,2024-04-06,60438.0,5554.0,7997.76,286,35506.6,4.44,0.0919,1.44,27.96
Shopping_Saas,Shopping - Saas,TikTok Ads,SaaS,Germany,2024-10-02,39626.0,1172.0,679.76,22,1100.59,1.62,0.0296,0.58,30.9
Shopping_E-Commerce,Shopping - E-Commerce,TikTok Ads,E-commerce,UAE,2024-04-20,103730.0,4335.0,6415.8,104,27379.91,4.27,0.0418,1.48,61.69
Search_Fintech,Search - Fintech,TikTok Ads,Fintech,Australia,2024-06-05,179120.0,8794.0,8442.24,646,31918.96,3.78,0.0491,0.96,13.07
Search_Healthcare,Search - Healthcare,TikTok Ads,Healthcare,Australia,2024-10-03,141087.0,10609.0,4667.96,737,190244.62,40.76,0.0752,0.44,6.33
Video_Saas,Video - Saas,TikTok Ads,SaaS,Australia,2024-11-03,184745.0,12451.0,20793.17,404,23357.33,1.12,0.0674,1.67,51.47
Shopping_Fintech,Shopping - Fintech,TikTok Ads,Fintech,India,2024-06-03,80885.0,3995.0,1757.8,79,10692.34,6.08,0.0494,0.44,22.25
Shopping_Edtech,Shopping - Edtech,TikTok Ads,EdTech,UAE,2024-01-21,119944.0,9331.0,5691.91,717,101587.49,17.85,0.0778,0.61,7.94
Search_Healthcare,Search - Healthcare,TikTok Ads,Healthcare,Canada,2024-01-27,69198.0,3529.0,1940.95,256,15199.33,7.83,0.051,0.55,7.58
Video_Edtech,Video - Edtech,TikTok Ads,EdTech,India,2024-07-04,21689.0,895.0,850.25,22,4747.38,5.58,0.0413,0.95,38.65
Search_Edtech,Search - Edtech,TikTok Ads,EdTech,India,2024-03-14,24504.0,899.0,1276.58,41,3721.4,2.92,0.0367,1.42,31.14
Search_Healthcare,Search - Healthcare,TikTok Ads,Healthcare,Canada,2024-01-21,160522.0,5425.0,6021.75,398,79057.93,13.13,0.0338,1.11,15.13
Display_Healthcare,Display - Healthcare,TikTok Ads,Healthcare,Canada,2024-05-10,92601.0,4065.0,2113.8,324,24076.73,11.39,0.0439,0.52,6.52
Shopping_Saas,Shopping - Saas,TikTok Ads,SaaS,Canada,2024-09-25,139162.0,7152.0,9941.28,137,29124.09,2.93,0.0514,1.39,72.56
Video_E-Commerce,Video - E-Commerce,TikTok Ads,E-commerce,UK,2024-08-19,82400.0,3708.0,2966.4,139,31548.51,10.64,0.045,0.8,21.34
Shopping_Fintech,Shopping - Fintech,TikTok Ads,Fintech,Canada,2024-11-20,18181.0,1179.0,754.56,24,4581.7,6.07,0.0649,0.64,31.44
Video_E-Commerce,Video - E-Commerce,TikTok Ads,E-commerce,Australia,2024-08-24,185510.0,9739.0,19964.95,461,116711.4,5.85,0.0525,2.05,43.31
Search_Edtech,Search - Edtech,TikTok Ads,EdTech,Germany,2024-08-20,135992.0,8023.0,3209.2,640,50560.98,15.76,0.059,0.4,5.01
Display_Fintech,Display - Fintech,TikTok Ads,Fintech,USA,2024-10-16,178714.0,7559.0,8617.26,312,39985.98,4.64,0.0423,1.14,27.62
Display_Saas,Display - Saas,TikTok Ads,SaaS,UK,2024-07-05,113190.0,3984.0,5617.44,172,10269.39,1.83,0.0352,1.41,32.66
Shopping_Saas,Shopping - Saas,TikTok Ads,SaaS,India,2024-01-31,174668.0,10916.0,6877.08,310,37599.64,5.47,0.0625,0.63,22.18
Search_Edtech,Search - Edtech,TikTok Ads,EdTech,USA,2024-11-17,105726.0,8542.0,11958.8,662,104498.78,8.74,0.0808,1.4,18.06
Display_Healthcare,Display - Healthcare,TikTok Ads,Healthcare,UAE,2024-02-12,74285.0,2094.0,1319.22,92,18972.8,14.38,0.0282,0.63,14.34
Search_E-Commerce,Search - E-Commerce,TikTok Ads,E-commerce,UK,2024-10-09,128295.0,4695.0,3943.8,276,42279.01,10.72,0.0366,0.84,14.29
Video_Healthcare,Video - Healthcare,TikTok Ads,Healthcare,UAE,2024-09-17,153537.0,7277.0,7277.0,175,48117.42,6.61,0.0474,1.0,41.58
Search_Fintech,Search - Fintech,TikTok Ads,Fintech,Germany,2024-06-21,186434.0,8743.0,14425.95,87,21530.58,1.49,0.0469,1.65,165.82
Shopping_Saas,Shopping - Saas,TikTok Ads,SaaS,USA,2024-08-02,50955.0,3892.0,4942.84,224,60995.17,12.34,0.0764,1.27,22.07
Video_Saas,Video - Saas,TikTok Ads,SaaS,Germany,2024-09-22,53167.0,2536.0,1115.84,145,11216.46,10.05,0.0477,0.44,7.7
Display_Saas,Display - Saas,TikTok Ads,SaaS,USA,2024-08-11,68474.0,4923.0,2313.81,198,32574.4,14.08,0.0719,0.47,11.69
Video_Saas,Video - Saas,TikTok Ads,SaaS,Australia,2024-08-12,12838.0,784.0,329.28,56,2887.05,8.77,0.0611,0.42,5.88
Video_E-Commerce,Video - E-Commerce,TikTok Ads,E-commerce,Germany,2024-04-11,38799.0,1303.0,429.99,51,4095.81,9.53,0.0336,0.33,8.43
Video_Edtech,Video - Edtech,TikTok Ads,EdTech,Australia,2024-03-29,134132.0,4694.0,3849.08,306,52932.5,13.75,0.035,0.82,12.58
Shopping_Fintech,Shopping - Fintech,TikTok Ads,Fintech,India,2024-02-01,95288.0,7108.0,3625.08,454,132401.61,36.52,0.0746,0.51,7.98
Video_Healthcare,Video - Healthcare,TikTok Ads,Healthcare,UK,2024-09-28,68620.0,3602.0,1728.96,134,22980.94,13.29,0.0525,0.48,12.9
Video_Healthcare,Video - Healthcare,TikTok Ads,Healthcare,Australia,2024-07-06,95975.0,3848.0,6849.44,66,6246.82,0.91,0.0401,1.78,103.78
Display_Saas,Display - Saas,TikTok Ads,SaaS,UK,2024-03-11,165232.0,7617.0,5865.09,601,102707.85,17.51,0.0461,0.77,9.76
